t,Fx,Fy,disp_max,volume
0.93250,2.904042e-03,-4.187125e-03,1.078517e-01,1.259903e-01
0.93500,2.883507e-03,-4.200704e-03,1.081822e-01,1.259928e-01
0.93750,2.863076e-03,-4.214269e-03,1.085124e-01,1.259954e-01
0.94000,2.842723e-03,-4.227683e-03,1.088423e-01,1.259979e-01
0.94250,2.822385e-03,-4.241005e-03,1.091719e-01,1.260004e-01
0.94500,2.802075e-03,-4.254292e-03,1.095011e-01,1.260029e-01
0.94750,2.781796e-03,-4.267585e-03,1.098301e-01,1.260055e-01
0.95000,2.761568e-03,-4.281019e-03,1.101587e-01,1.260080e-01
0.95250,2.741434e-03,-4.294676e-03,1.104870e-01,1.260105e-01
0.95500,2.721371e-03,-4.308604e-03,1.108150e-01,1.260131e-01
0.95750,2.701349e-03,-4.322892e-03,1.111427e-01,1.260156e-01
0.96000,2.681321e-03,-4.337418e-03,1.114701e-01,1.260181e-01
0.96250,2.661272e-03,-4.351927e-03,1.117972e-01,1.260207e-01
0.96500,2.641201e-03,-4.366389e-03,1.121239e-01,1.260232e-01
0.96750,2.621193e-03,-4.380986e-03,1.124503e-01,1.260257e-01
0.97000,2.601282e-03,-4.395835e-03,1.127765e-01,1.260282e-01
0.97250,2.581429e-03,-4.410812e-03,1.131023e-01,1.260308e-01
0.97500,2.561659e-03,-4.425902e-03,1.134278e-01,1.260333e-01
0.97750,2.541992e-03,-4.441080e-03,1.137529e-01,1.260358e-01
0.98000,2.522430e-03,-4.456276e-03,1.140778e-01,1.260384e-01
0.98250,2.502936e-03,-4.471583e-03,1.144023e-01,1.260409e-01
0.98500,2.483502e-03,-4.487102e-03,1.147265e-01,1.260434e-01
0.98750,2.464150e-03,-4.502782e-03,1.150504e-01,1.260459e-01
0.99000,2.444889e-03,-4.518475e-03,1.153740e-01,1.260484e-01
0.99250,2.425669e-03,-4.534191e-03,1.156972e-01,1.260510e-01
0.99500,2.406434e-03,-4.549789e-03,1.160202e-01,1.260535e-01
0.99750,2.387220e-03,-4.565268e-03,1.163428e-01,1.260560e-01
1.00000,2.368022e-03,-4.580457e-03,1.166651e-01,1.260585e-01
1.00250,2.348831e-03,-4.595162e-03,1.169871e-01,1.260610e-01
1.00500,2.329649e-03,-4.609496e-03,1.173087e-01,1.260635e-01
1.00750,2.310492e-03,-4.623477e-03,1.176300e-01,1.260661e-01
1.01000,2.291358e-03,-4.637011e-03,1.179510e-01,1.260686e-01
1.01250,2.272287e-03,-4.650214e-03,1.182717e-01,1.260711e-01
1.01500,2.253310e-03,-4.663215e-03,1.185921e-01,1.260736e-01
1.01750,2.234467e-03,-4.676145e-03,1.189121e-01,1.260761e-01
1.02000,2.215716e-03,-4.688946e-03,1.192318e-01,1.260786e-01
1.02250,2.196984e-03,-4.701573e-03,1.195512e-01,1.260811e-01
1.02500,2.178286e-03,-4.713939e-03,1.198703e-01,1.260836e-01
1.02750,2.159664e-03,-4.726114e-03,1.201890e-01,1.260861e-01
1.03000,2.141151e-03,-4.738197e-03,1.205074e-01,1.260886e-01
1.03250,2.122715e-03,-4.750245e-03,1.208255e-01,1.260911e-01
1.03500,2.104316e-03,-4.762294e-03,1.211433e-01,1.260936e-01
1.03750,2.085908e-03,-4.774263e-03,1.214607e-01,1.260960e-01
1.04000,2.067523e-03,-4.786093e-03,1.217790e-01,1.260985e-01
1.04250,2.049175e-03,-4.797772e-03,1.221028e-01,1.261010e-01
1.04500,2.030827e-03,-4.809156e-03,1.224263e-01,1.261035e-01
1.04750,2.012506e-03,-4.820331e-03,1.227496e-01,1.261060e-01
1.05000,1.994259e-03,-4.831441e-03,1.230725e-01,1.261085e-01
1.05250,1.976073e-03,-4.842558e-03,1.233951e-01,1.261109e-01
1.05500,1.957904e-03,-4.853806e-03,1.237174e-01,1.261134e-01
1.05750,1.939804e-03,-4.865289e-03,1.240393e-01,1.261159e-01
1.06000,1.921767e-03,-4.876932e-03,1.243610e-01,1.261183e-01
1.06250,1.903804e-03,-4.888631e-03,1.246823e-01,1.261208e-01
1.06500,1.885928e-03,-4.900390e-03,1.250034e-01,1.261233e-01
1.06750,1.868120e-03,-4.912185e-03,1.253241e-01,1.261257e-01
1.07000,1.850420e-03,-4.924245e-03,1.256445e-01,1.261282e-01
1.07250,1.832801e-03,-4.936740e-03,1.259646e-01,1.261306e-01
1.07500,1.815206e-03,-4.949608e-03,1.262844e-01,1.261331e-01
1.07750,1.797628e-03,-4.962892e-03,1.266038e-01,1.261355e-01
1.08000,1.780039e-03,-4.976528e-03,1.269230e-01,1.261380e-01
1.08250,1.762366e-03,-4.990371e-03,1.272418e-01,1.261404e-01
1.08500,1.744687e-03,-5.004484e-03,1.275604e-01,1.261429e-01
1.08750,1.727082e-03,-5.018862e-03,1.278786e-01,1.261453e-01
1.09000,1.709609e-03,-5.033437e-03,1.281965e-01,1.261477e-01
1.09250,1.692256e-03,-5.048076e-03,1.285141e-01,1.261502e-01
1.09500,1.674991e-03,-5.062664e-03,1.288313e-01,1.261526e-01
1.09750,1.657775e-03,-5.077119e-03,1.291483e-01,1.261550e-01
1.10000,1.640608e-03,-5.091502e-03,1.294649e-01,1.261574e-01
1.10250,1.623439e-03,-5.105685e-03,1.297812e-01,1.261598e-01
1.10500,1.606268e-03,-5.119540e-03,1.300973e-01,1.261622e-01
1.10750,1.589111e-03,-5.133149e-03,1.304129e-01,1.261647e-01
1.11000,1.571937e-03,-5.146515e-03,1.307283e-01,1.261671e-01
1.11250,1.554781e-03,-5.159680e-03,1.310434e-01,1.261695e-01
1.11500,1.537669e-03,-5.172580e-03,1.313581e-01,1.261719e-01
1.11750,1.520654e-03,-5.185354e-03,1.316726e-01,1.261743e-01
1.12000,1.503731e-03,-5.197960e-03,1.319867e-01,1.261766e-01
1.12250,1.486849e-03,-5.210182e-03,1.323005e-01,1.261790e-01
1.12500,1.469951e-03,-5.221913e-03,1.326140e-01,1.261814e-01
1.12750,1.453033e-03,-5.233261e-03,1.329272e-01,1.261838e-01
1.13000,1.436173e-03,-5.244309e-03,1.332400e-01,1.261862e-01
1.13250,1.419438e-03,-5.255196e-03,1.335526e-01,1.261885e-01
1.13500,1.402813e-03,-5.265902e-03,1.338648e-01,1.261909e-01
1.13750,1.386264e-03,-5.276324e-03,1.341767e-01,1.261933e-01
1.14000,1.369769e-03,-5.286579e-03,1.344883e-01,1.261956e-01
1.14250,1.353291e-03,-5.296788e-03,1.347996e-01,1.261980e-01
1.14500,1.336813e-03,-5.306875e-03,1.351106e-01,1.262003e-01
1.14750,1.320352e-03,-5.316893e-03,1.354213e-01,1.262027e-01
1.15000,1.303912e-03,-5.326866e-03,1.357316e-01,1.262050e-01
1.15250,1.287515e-03,-5.336799e-03,1.360417e-01,1.262074e-01
1.15500,1.271193e-03,-5.346817e-03,1.363514e-01,1.262097e-01
1.15750,1.254973e-03,-5.356838e-03,1.366608e-01,1.262120e-01
1.16000,1.238798e-03,-5.366717e-03,1.369722e-01,1.262144e-01
1.16250,1.222650e-03,-5.376476e-03,1.372889e-01,1.262167e-01
1.16500,1.206548e-03,-5.386243e-03,1.376053e-01,1.262190e-01
1.16750,1.190455e-03,-5.396123e-03,1.379214e-01,1.262213e-01
1.17000,1.174390e-03,-5.406317e-03,1.382372e-01,1.262236e-01
1.17250,1.158365e-03,-5.416729e-03,1.385528e-01,1.262260e-01
1.17500,1.142405e-03,-5.427468e-03,1.388680e-01,1.262283e-01
1.17750,1.126523e-03,-5.438540e-03,1.391829e-01,1.262306e-01
1.18000,1.110719e-03,-5.449912e-03,1.394976e-01,1.262329e-01
1.18250,1.094996e-03,-5.461543e-03,1.398119e-01,1.262352e-01
1.18500,1.079340e-03,-5.473430e-03,1.401259e-01,1.262374e-01
1.18750,1.063708e-03,-5.485627e-03,1.404396e-01,1.262397e-01
1.19000,1.048085e-03,-5.498093e-03,1.407531e-01,1.262420e-01
1.19250,1.032481e-03,-5.510692e-03,1.410662e-01,1.262443e-01
1.19500,1.016903e-03,-5.523250e-03,1.413790e-01,1.262465e-01
1.19750,1.001322e-03,-5.535737e-03,1.416915e-01,1.262488e-01
1.20000,9.857455e-04,-5.548156e-03,1.420038e-01,1.262511e-01
1.20250,9.701595e-04,-5.560436e-03,1.423157e-01,1.262533e-01
1.20500,9.545319e-04,-5.572525e-03,1.426274e-01,1.262556e-01
1.20750,9.388391e-04,-5.584333e-03,1.429387e-01,1.262578e-01
1.21000,9.231162e-04,-5.595822e-03,1.432498e-01,1.262601e-01
1.21250,9.074227e-04,-5.607092e-03,1.435605e-01,1.262623e-01
1.21500,8.918710e-04,-5.618293e-03,1.438710e-01,1.262645e-01
1.21750,8.765021e-04,-5.629466e-03,1.441811e-01,1.262668e-01
1.22000,8.613043e-04,-5.640533e-03,1.444910e-01,1.262690e-01
1.22250,8.462109e-04,-5.651400e-03,1.448005e-01,1.262712e-01
1.22500,8.311429e-04,-5.662122e-03,1.451098e-01,1.262734e-01
1.22750,8.160754e-04,-5.672732e-03,1.454188e-01,1.262756e-01
1.23000,8.010099e-04,-5.683245e-03,1.457274e-01,1.262778e-01
1.23250,7.859255e-04,-5.693690e-03,1.460358e-01,1.262800e-01
1.23500,7.708178e-04,-5.704005e-03,1.463439e-01,1.262822e-01
1.23750,7.557218e-04,-5.714081e-03,1.466516e-01,1.262844e-01
1.24000,7.406376e-04,-5.723756e-03,1.469591e-01,1.262866e-01
1.24250,7.255581e-04,-5.733148e-03,1.472663e-01,1.262888e-01
1.24500,7.105360e-04,-5.742373e-03,1.475732e-01,1.262910e-01
1.24750,6.955626e-04,-5.751329e-03,1.478798e-01,1.262931e-01
1.25000,6.806518e-04,-5.760114e-03,1.481861e-01,1.262953e-01
1.25250,6.658765e-04,-5.768860e-03,1.484921e-01,1.262975e-01
1.25500,6.511938e-04,-5.777574e-03,1.487978e-01,1.262996e-01
1.25750,6.366213e-04,-5.786276e-03,1.491033e-01,1.263018e-01
1.26000,6.221311e-04,-5.794986e-03,1.494084e-01,1.263039e-01
1.26250,6.077307e-04,-5.803997e-03,1.497132e-01,1.263061e-01
1.26500,5.933515e-04,-5.813388e-03,1.500178e-01,1.263082e-01
1.26750,5.789233e-04,-5.822950e-03,1.503220e-01,1.263103e-01
1.27000,5.644744e-04,-5.832746e-03,1.506328e-01,1.263125e-01
1.27250,5.500618e-04,-5.842755e-03,1.509452e-01,1.263146e-01
1.27500,5.356925e-04,-5.852957e-03,1.512574e-01,1.263167e-01
1.27750,5.213690e-04,-5.863301e-03,1.515693e-01,1.263188e-01
1.28000,5.071382e-04,-5.873856e-03,1.518809e-01,1.263209e-01
1.28250,4.929543e-04,-5.884641e-03,1.521922e-01,1.263230e-01
1.28500,4.787967e-04,-5.895428e-03,1.525033e-01,1.263251e-01
1.28750,4.646858e-04,-5.906047e-03,1.528140e-01,1.263272e-01
1.29000,4.506128e-04,-5.916438e-03,1.531245e-01,1.263293e-01
1.29250,4.365585e-04,-5.926481e-03,1.534347e-01,1.263314e-01
1.29500,4.224866e-04,-5.936058e-03,1.537447e-01,1.263335e-01
1.29750,4.084371e-04,-5.945315e-03,1.540543e-01,1.263356e-01
1.30000,3.944013e-04,-5.954418e-03,1.543637e-01,1.263376e-01
1.30250,3.803475e-04,-5.963346e-03,1.546728e-01,1.263397e-01
1.30500,3.662735e-04,-5.972085e-03,1.549816e-01,1.263418e-01
1.30750,3.522152e-04,-5.980813e-03,1.552902e-01,1.263438e-01
1.31000,3.382111e-04,-5.989360e-03,1.555984e-01,1.263459e-01
1.31250,3.243197e-04,-5.997638e-03,1.559064e-01,1.263479e-01
1.31500,3.105950e-04,-6.005790e-03,1.562141e-01,1.263500e-01
1.31750,2.969806e-04,-6.013937e-03,1.565216e-01,1.263520e-01
1.32000,2.834469e-04,-6.022087e-03,1.568287e-01,1.263540e-01
1.32250,2.699730e-04,-6.030377e-03,1.571356e-01,1.263561e-01
1.32500,2.565168e-04,-6.038957e-03,1.574422e-01,1.263581e-01
1.32750,2.430677e-04,-6.047718e-03,1.577486e-01,1.263601e-01
1.33000,2.295530e-04,-6.056383e-03,1.580547e-01,1.263621e-01
1.33250,2.159649e-04,-6.064776e-03,1.583605e-01,1.263641e-01
1.33500,2.023431e-04,-6.073071e-03,1.586660e-01,1.263661e-01
1.33750,1.887613e-04,-6.081214e-03,1.589712e-01,1.263681e-01
1.34000,1.752597e-04,-6.089396e-03,1.592762e-01,1.263701e-01
1.34250,1.618113e-04,-6.097649e-03,1.595809e-01,1.263721e-01
1.34500,1.484067e-04,-6.105858e-03,1.598853e-01,1.263741e-01
1.34750,1.350756e-04,-6.114082e-03,1.601895e-01,1.263761e-01
1.35000,1.218031e-04,-6.122191e-03,1.604934e-01,1.263780e-01
1.35250,1.086497e-04,-6.130357e-03,1.607970e-01,1.263800e-01
1.35500,9.562355e-05,-6.138927e-03,1.611003e-01,1.263820e-01
1.35750,8.262983e-05,-6.147990e-03,1.614034e-01,1.263839e-01
1.36000,6.966287e-05,-6.157528e-03,1.617062e-01,1.263859e-01
1.36250,5.674276e-05,-6.167367e-03,1.620088e-01,1.263879e-01
1.36500,4.382211e-05,-6.177351e-03,1.623110e-01,1.263898e-01
1.36750,3.089163e-05,-6.187423e-03,1.626206e-01,1.263917e-01
1.37000,1.800508e-05,-6.197653e-03,1.629319e-01,1.263937e-01
1.37250,5.144434e-06,-6.207819e-03,1.632429e-01,1.263956e-01
1.37500,-7.678803e-06,-6.217853e-03,1.635536e-01,1.263975e-01
1.37750,-2.046359e-05,-6.227641e-03,1.638641e-01,1.263995e-01
1.38000,-3.320514e-05,-6.237100e-03,1.641743e-01,1.264014e-01
1.38250,-4.591511e-05,-6.246197e-03,1.644843e-01,1.264033e-01
1.38500,-5.856119e-05,-6.255125e-03,1.647940e-01,1.264052e-01
1.38750,-7.111252e-05,-6.263706e-03,1.651035e-01,1.264071e-01
1.39000,-8.366272e-05,-6.271898e-03,1.654127e-01,1.264090e-01
1.39250,-9.622747e-05,-6.279782e-03,1.657216e-01,1.264109e-01
1.39500,-1.088361e-04,-6.287347e-03,1.660303e-01,1.264128e-01
1.39750,-1.214323e-04,-6.294652e-03,1.663388e-01,1.264147e-01
1.40000,-1.339662e-04,-6.301768e-03,1.666469e-01,1.264166e-01
1.40250,-1.464338e-04,-6.308620e-03,1.669549e-01,1.264184e-01
1.40500,-1.588324e-04,-6.315146e-03,1.672625e-01,1.264203e-01
1.40750,-1.712402e-04,-6.321344e-03,1.675699e-01,1.264222e-01
1.41000,-1.836101e-04,-6.327321e-03,1.678771e-01,1.264240e-01
1.41250,-1.958690e-04,-6.333278e-03,1.681840e-01,1.264259e-01
1.41500,-2.080551e-04,-6.339147e-03,1.684907e-01,1.264277e-01
1.41750,-2.202099e-04,-6.344929e-03,1.687971e-01,1.264296e-01
1.42000,-2.323492e-04,-6.350665e-03,1.691032e-01,1.264314e-01
1.42250,-2.444824e-04,-6.356340e-03,1.694091e-01,1.264333e-01
1.42500,-2.566139e-04,-6.361980e-03,1.697147e-01,1.264351e-01
1.42750,-2.687315e-04,-6.367457e-03,1.700201e-01,1.264369e-01
1.43000,-2.808017e-04,-6.372718e-03,1.703253e-01,1.264388e-01
1.43250,-2.928070e-04,-6.378059e-03,1.706302e-01,1.264406e-01
1.43500,-3.047946e-04,-6.383512e-03,1.709348e-01,1.264424e-01
1.43750,-3.166813e-04,-6.389107e-03,1.712392e-01,1.264442e-01
1.44000,-3.285665e-04,-6.394817e-03,1.715434e-01,1.264460e-01
1.44250,-3.405057e-04,-6.400616e-03,1.718473e-01,1.264478e-01
1.44500,-3.524726e-04,-6.406666e-03,1.721509e-01,1.264496e-01
1.44750,-3.644063e-04,-6.413309e-03,1.724543e-01,1.264514e-01
1.45000,-3.762579e-04,-6.420639e-03,1.727575e-01,1.264532e-01
1.45250,-3.880797e-04,-6.428560e-03,1.730604e-01,1.264550e-01
1.45500,-3.998907e-04,-6.436964e-03,1.733631e-01,1.264568e-01
1.45750,-4.116606e-04,-6.445685e-03,1.736670e-01,1.264586e-01
1.46000,-4.234465e-04,-6.454608e-03,1.739743e-01,1.264604e-01
1.46250,-4.352757e-04,-6.463721e-03,1.742813e-01,1.264621e-01
1.46500,-4.471795e-04,-6.472837e-03,1.745882e-01,1.264639e-01
1.46750,-4.591042e-04,-6.481879e-03,1.748998e-01,1.264657e-01
1.47000,-4.710168e-04,-6.490825e-03,1.752113e-01,1.264674e-01
1.47250,-4.829255e-04,-6.499666e-03,1.755226e-01,1.264692e-01
1.47500,-4.948675e-04,-6.508215e-03,1.758336e-01,1.264709e-01
1.47750,-5.068753e-04,-6.516248e-03,1.761443e-01,1.264727e-01
1.48000,-5.188842e-04,-6.523926e-03,1.764549e-01,1.264744e-01
1.48250,-5.308465e-04,-6.531412e-03,1.767652e-01,1.264761e-01
1.48500,-5.427324e-04,-6.538832e-03,1.770752e-01,1.264779e-01
1.48750,-5.545864e-04,-6.546023e-03,1.773850e-01,1.264796e-01
1.49000,-5.663920e-04,-6.552959e-03,1.776946e-01,1.264813e-01
1.49250,-5.781734e-04,-6.559686e-03,1.780040e-01,1.264831e-01
1.49500,-5.899634e-04,-6.565964e-03,1.783131e-01,1.264848e-01
1.49750,-6.017151e-04,-6.571754e-03,1.786220e-01,1.264865e-01
1.50000,-6.134117e-04,-6.577210e-03,1.789307e-01,1.264882e-01
1.50250,-6.250612e-04,-6.582351e-03,1.792391e-01,1.264899e-01
1.50500,-6.366731e-04,-6.587177e-03,1.795473e-01,1.264916e-01
1.50750,-6.482525e-04,-6.591790e-03,1.798552e-01,1.264933e-01
1.51000,-6.597927e-04,-6.596146e-03,1.801629e-01,1.264950e-01
1.51250,-6.713370e-04,-6.600342e-03,1.804704e-01,1.264967e-01
1.51500,-6.828716e-04,-6.604414e-03,1.807777e-01,1.264984e-01
1.51750,-6.943352e-04,-6.608374e-03,1.810880e-01,1.265000e-01
1.52000,-7.057173e-04,-6.612214e-03,1.814001e-01,1.265017e-01
1.52250,-7.170340e-04,-6.616051e-03,1.817121e-01,1.265034e-01
1.52500,-7.283007e-04,-6.619944e-03,1.820238e-01,1.265050e-01
1.52750,-7.395648e-04,-6.623787e-03,1.823353e-01,1.265067e-01
1.53000,-7.508960e-04,-6.627500e-03,1.826465e-01,1.265084e-01
1.53250,-7.622718e-04,-6.631200e-03,1.829589e-01,1.265100e-01
1.53500,-7.736258e-04,-6.634996e-03,1.832752e-01,1.265117e-01
1.53750,-7.849633e-04,-6.639113e-03,1.835912e-01,1.265133e-01
1.54000,-7.962248e-04,-6.643737e-03,1.839070e-01,1.265150e-01
1.54250,-8.073673e-04,-6.648772e-03,1.842225e-01,1.265166e-01
1.54500,-8.184542e-04,-6.654209e-03,1.845379e-01,1.265183e-01
1.54750,-8.295370e-04,-6.659827e-03,1.848530e-01,1.265199e-01
1.55000,-8.406110e-04,-6.665496e-03,1.851679e-01,1.265215e-01
1.55250,-8.516200e-04,-6.671286e-03,1.854826e-01,1.265231e-01
1.55500,-8.625967e-04,-6.677262e-03,1.857971e-01,1.265248e-01
1.55750,-8.735677e-04,-6.683428e-03,1.861114e-01,1.265264e-01
1.56000,-8.845836e-04,-6.689726e-03,1.864254e-01,1.265280e-01
1.56250,-8.956930e-04,-6.696101e-03,1.867392e-01,1.265296e-01
1.56500,-9.068965e-04,-6.702299e-03,1.870528e-01,1.265312e-01
1.56750,-9.180841e-04,-6.708227e-03,1.873662e-01,1.265328e-01
1.57000,-9.292321e-04,-6.713829e-03,1.876794e-01,1.265344e-01
1.57250,-9.403114e-04,-6.719145e-03,1.879923e-01,1.265360e-01
1.57500,-9.512504e-04,-6.724310e-03,1.883051e-01,1.265376e-01
1.57750,-9.621244e-04,-6.729413e-03,1.886176e-01,1.265392e-01
1.58000,-9.729520e-04,-6.734566e-03,1.889299e-01,1.265408e-01
1.58250,-9.837418e-04,-6.739801e-03,1.892420e-01,1.265424e-01
1.58500,-9.945129e-04,-6.744902e-03,1.895539e-01,1.265440e-01
1.58750,-1.005256e-03,-6.749803e-03,1.898655e-01,1.265455e-01
1.59000,-1.015998e-03,-6.754375e-03,1.901770e-01,1.265471e-01
1.59250,-1.026721e-03,-6.758565e-03,1.904882e-01,1.265487e-01
1.59500,-1.037405e-03,-6.762507e-03,1.908013e-01,1.265502e-01
1.59750,-1.048002e-03,-6.766325e-03,1.911177e-01,1.265518e-01
1.60000,-1.058513e-03,-6.770156e-03,1.914345e-01,1.265534e-01
1.60250,-1.068977e-03,-6.773860e-03,1.917561e-01,1.265549e-01
1.60500,-1.079404e-03,-6.777321e-03,1.920775e-01,1.265565e-01
1.60750,-1.089729e-03,-6.780686e-03,1.923987e-01,1.265580e-01
1.61000,-1.099944e-03,-6.784093e-03,1.927196e-01,1.265596e-01
1.61250,-1.110154e-03,-6.787522e-03,1.930404e-01,1.265611e-01
1.61500,-1.120412e-03,-6.791172e-03,1.933610e-01,1.265626e-01
1.61750,-1.130691e-03,-6.794811e-03,1.936813e-01,1.265642e-01
1.62000,-1.140963e-03,-6.798312e-03,1.940015e-01,1.265657e-01
1.62250,-1.151184e-03,-6.801632e-03,1.943214e-01,1.265672e-01
1.62500,-1.161361e-03,-6.804768e-03,1.946412e-01,1.265688e-01
1.62750,-1.171433e-03,-6.807751e-03,1.949607e-01,1.265703e-01
1.63000,-1.181383e-03,-6.810897e-03,1.952801e-01,1.265718e-01
1.63250,-1.191280e-03,-6.814449e-03,1.955992e-01,1.265733e-01
1.63500,-1.201173e-03,-6.818292e-03,1.959182e-01,1.265748e-01
1.63750,-1.211037e-03,-6.822320e-03,1.962370e-01,1.265763e-01
1.64000,-1.220856e-03,-6.826543e-03,1.965555e-01,1.265778e-01
1.64250,-1.230664e-03,-6.830930e-03,1.968739e-01,1.265793e-01
1.64500,-1.240533e-03,-6.835423e-03,1.971920e-01,1.265808e-01
1.64750,-1.250463e-03,-6.839978e-03,1.975100e-01,1.265823e-01
1.65000,-1.260376e-03,-6.844566e-03,1.978278e-01,1.265838e-01
1.65250,-1.270289e-03,-6.849100e-03,1.981468e-01,1.265853e-01
1.65500,-1.280185e-03,-6.853487e-03,1.984700e-01,1.265868e-01
1.65750,-1.290010e-03,-6.857597e-03,1.987945e-01,1.265883e-01
1.66000,-1.299789e-03,-6.861229e-03,1.991230e-01,1.265898e-01
1.66250,-1.309526e-03,-6.864499e-03,1.994513e-01,1.265913e-01
1.66500,-1.319249e-03,-6.867665e-03,1.997794e-01,1.265927e-01
1.66750,-1.329001e-03,-6.870646e-03,2.001073e-01,1.265942e-01
1.67000,-1.338771e-03,-6.873367e-03,2.004350e-01,1.265957e-01
1.67250,-1.348560e-03,-6.875786e-03,2.007625e-01,1.265972e-01
1.67500,-1.358348e-03,-6.878096e-03,2.010898e-01,1.265986e-01
1.67750,-1.368121e-03,-6.880295e-03,2.014170e-01,1.266001e-01
1.68000,-1.377862e-03,-6.882373e-03,2.017439e-01,1.266015e-01
1.68250,-1.387588e-03,-6.884263e-03,2.020706e-01,1.266030e-01
1.68500,-1.397317e-03,-6.885851e-03,2.023972e-01,1.266045e-01
1.68750,-1.407076e-03,-6.887089e-03,2.027235e-01,1.266059e-01
1.69000,-1.416847e-03,-6.888099e-03,2.030497e-01,1.266074e-01
1.69250,-1.426670e-03,-6.888975e-03,2.033756e-01,1.266088e-01
1.69500,-1.436578e-03,-6.889836e-03,2.037014e-01,1.266103e-01
1.69750,-1.446536e-03,-6.890654e-03,2.040269e-01,1.266117e-01
1.70000,-1.456487e-03,-6.891507e-03,2.043523e-01,1.266131e-01
1.70250,-1.466463e-03,-6.892357e-03,2.046784e-01,1.266146e-01
1.70500,-1.476468e-03,-6.893333e-03,2.050092e-01,1.266160e-01
1.70750,-1.486431e-03,-6.894715e-03,2.053431e-01,1.266174e-01
1.71000,-1.496393e-03,-6.896516e-03,2.056794e-01,1.266189e-01
1.71250,-1.506346e-03,-6.898462e-03,2.060156e-01,1.266203e-01
1.71500,-1.516314e-03,-6.900391e-03,2.063516e-01,1.266217e-01
1.71750,-1.526317e-03,-6.902295e-03,2.066874e-01,1.266231e-01
1.72000,-1.536373e-03,-6.904126e-03,2.070230e-01,1.266246e-01
1.72250,-1.546431e-03,-6.906161e-03,2.073584e-01,1.266260e-01
1.72500,-1.556491e-03,-6.908583e-03,2.076937e-01,1.266274e-01
1.72750,-1.566594e-03,-6.911322e-03,2.080288e-01,1.266288e-01
1.73000,-1.576706e-03,-6.914513e-03,2.083637e-01,1.266302e-01
1.73250,-1.586760e-03,-6.917913e-03,2.086984e-01,1.266316e-01
1.73500,-1.596783e-03,-6.921333e-03,2.090330e-01,1.266330e-01
1.73750,-1.606792e-03,-6.924828e-03,2.093673e-01,1.266344e-01
1.74000,-1.616819e-03,-6.928521e-03,2.097015e-01,1.266358e-01
1.74250,-1.626921e-03,-6.932446e-03,2.100355e-01,1.266372e-01
1.74500,-1.637090e-03,-6.936355e-03,2.103698e-01,1.266386e-01
1.74750,-1.647294e-03,-6.940149e-03,2.107094e-01,1.266400e-01
1.75000,-1.657472e-03,-6.943765e-03,2.110542e-01,1.266414e-01
1.75250,-1.667678e-03,-6.947019e-03,2.113993e-01,1.266428e-01
1.75500,-1.677962e-03,-6.949717e-03,2.117441e-01,1.266442e-01
1.75750,-1.688282e-03,-6.951795e-03,2.120888e-01,1.266455e-01
1.76000,-1.698559e-03,-6.953482e-03,2.124334e-01,1.266469e-01
1.76250,-1.708735e-03,-6.954975e-03,2.127777e-01,1.266483e-01
1.76500,-1.718737e-03,-6.956324e-03,2.131218e-01,1.266497e-01
1.76750,-1.728668e-03,-6.957462e-03,2.134658e-01,1.266510e-01
1.77000,-1.738588e-03,-6.958293e-03,2.138095e-01,1.266524e-01
1.77250,-1.748534e-03,-6.958811e-03,2.141531e-01,1.266538e-01
1.77500,-1.758508e-03,-6.959063e-03,2.144965e-01,1.266551e-01
1.77750,-1.768547e-03,-6.959111e-03,2.148397e-01,1.266565e-01
1.78000,-1.778601e-03,-6.958925e-03,2.151827e-01,1.266579e-01
1.78250,-1.788620e-03,-6.958397e-03,2.155299e-01,1.266592e-01
1.78500,-1.798572e-03,-6.957687e-03,2.158840e-01,1.266606e-01
1.78750,-1.808473e-03,-6.956813e-03,2.162382e-01,1.266619e-01
1.79000,-1.818313e-03,-6.955845e-03,2.165922e-01,1.266633e-01
1.79250,-1.828053e-03,-6.954831e-03,2.169460e-01,1.266647e-01
1.79500,-1.837712e-03,-6.953731e-03,2.172997e-01,1.266660e-01
1.79750,-1.847355e-03,-6.952376e-03,2.176531e-01,1.266673e-01
1.80000,-1.857064e-03,-6.950879e-03,2.180065e-01,1.266687e-01
1.80250,-1.866833e-03,-6.949530e-03,2.183596e-01,1.266700e-01
1.80500,-1.876622e-03,-6.948415e-03,2.187127e-01,1.266714e-01
1.80750,-1.886434e-03,-6.947419e-03,2.190655e-01,1.266727e-01
1.81000,-1.896234e-03,-6.946519e-03,2.194182e-01,1.266741e-01
1.81250,-1.906017e-03,-6.945623e-03,2.197739e-01,1.266754e-01
1.81500,-1.915769e-03,-6.944673e-03,2.201377e-01,1.266767e-01
1.81750,-1.925478e-03,-6.943768e-03,2.205015e-01,1.266781e-01
1.82000,-1.935184e-03,-6.943071e-03,2.208651e-01,1.266794e-01
1.82250,-1.944826e-03,-6.942732e-03,2.212286e-01,1.266807e-01
1.82500,-1.954417e-03,-6.942765e-03,2.215919e-01,1.266820e-01
1.82750,-1.963971e-03,-6.943253e-03,2.219551e-01,1.266834e-01
1.83000,-1.973508e-03,-6.944110e-03,2.223181e-01,1.266847e-01
1.83250,-1.983086e-03,-6.945284e-03,2.226810e-01,1.266860e-01
1.83500,-1.992704e-03,-6.946709e-03,2.230438e-01,1.266873e-01
1.83750,-2.002447e-03,-6.948283e-03,2.234064e-01,1.266887e-01
