t,cx,cy,theta,Vc_x,Vc_y,omega
9.58750,0.358924,0.576227,-1.048549,-8.948287e-02,9.614393e-02,-1.438859e-02
9.59000,0.358701,0.576468,-1.048585,-8.937466e-02,9.629892e-02,-1.439942e-02
9.59250,0.358477,0.576709,-1.048621,-8.926677e-02,9.645411e-02,-1.441026e-02
9.59500,0.358255,0.576950,-1.048657,-8.915924e-02,9.660958e-02,-1.442115e-02
9.59750,0.358032,0.577192,-1.048693,-8.905212e-02,9.676528e-02,-1.443191e-02
9.60000,0.357810,0.577435,-1.048729,-8.894543e-02,9.692130e-02,-1.444259e-02
9.60250,0.357587,0.577677,-1.048766,-8.883920e-02,9.707764e-02,-1.445310e-02
9.60500,0.357366,0.577920,-1.048802,-8.873347e-02,9.723432e-02,-1.446342e-02
9.60750,0.357144,0.578164,-1.048838,-8.862821e-02,9.739136e-02,-1.447327e-02
9.61000,0.356923,0.578408,-1.048874,-8.852348e-02,9.754876e-02,-1.448233e-02
9.61250,0.356702,0.578652,-1.048910,-8.841926e-02,9.770647e-02,-1.449073e-02
9.61500,0.356481,0.578897,-1.048947,-8.831557e-02,9.786448e-02,-1.449869e-02
9.61750,0.356260,0.579142,-1.048983,-8.821238e-02,9.802284e-02,-1.450673e-02
9.62000,0.356040,0.579387,-1.049019,-8.810968e-02,9.818150e-02,-1.451490e-02
9.62250,0.355820,0.579633,-1.049055,-8.800744e-02,9.834049e-02,-1.452331e-02
9.62500,0.355600,0.579879,-1.049092,-8.790560e-02,9.849980e-02,-1.453141e-02
9.62750,0.355381,0.580126,-1.049128,-8.780415e-02,9.865944e-02,-1.453921e-02
9.63000,0.355162,0.580373,-1.049164,-8.770301e-02,9.881941e-02,-1.454663e-02
9.63250,0.354943,0.580620,-1.049201,-8.760218e-02,9.897971e-02,-1.455354e-02
9.63500,0.354724,0.580868,-1.049237,-8.750157e-02,9.914040e-02,-1.455974e-02
9.63750,0.354505,0.581117,-1.049274,-8.740115e-02,9.930145e-02,-1.456491e-02
9.64000,0.354287,0.581365,-1.049310,-8.730090e-02,9.946285e-02,-1.456893e-02
9.64250,0.354069,0.581614,-1.049347,-8.720073e-02,9.962459e-02,-1.457196e-02
9.64500,0.353851,0.581864,-1.049383,-8.710059e-02,9.978664e-02,-1.457394e-02
9.64750,0.353634,0.582114,-1.049419,-8.700042e-02,9.994895e-02,-1.457468e-02
9.65000,0.353417,0.582364,-1.049456,-8.690020e-02,1.001115e-01,-1.457416e-02
9.65250,0.353200,0.582615,-1.049492,-8.679986e-02,1.002743e-01,-1.457245e-02
9.65500,0.352983,0.582866,-1.049529,-8.669942e-02,1.004372e-01,-1.456982e-02
9.65750,0.352766,0.583117,-1.049565,-8.659878e-02,1.006001e-01,-1.456681e-02
9.66000,0.352550,0.583369,-1.049602,-8.649793e-02,1.007628e-01,-1.456426e-02
9.66250,0.352334,0.583621,-1.049638,-8.639688e-02,1.009252e-01,-1.456284e-02
9.66500,0.352118,0.583874,-1.049674,-8.629556e-02,1.010873e-01,-1.456312e-02
9.66750,0.351903,0.584127,-1.049711,-8.619390e-02,1.012487e-01,-1.456539e-02
9.67000,0.351688,0.584381,-1.049747,-8.609195e-02,1.014095e-01,-1.456963e-02
9.67250,0.351473,0.584635,-1.049784,-8.598969e-02,1.015694e-01,-1.457568e-02
9.67500,0.351258,0.584889,-1.049820,-8.588707e-02,1.017284e-01,-1.458323e-02
9.67750,0.351043,0.585144,-1.049857,-8.578409e-02,1.018862e-01,-1.459175e-02
9.68000,0.350829,0.585399,-1.049893,-8.568069e-02,1.020429e-01,-1.460051e-02
9.68250,0.350615,0.585654,-1.049930,-8.557685e-02,1.021983e-01,-1.460880e-02
9.68500,0.350402,0.585910,-1.049966,-8.547254e-02,1.023524e-01,-1.461634e-02
9.68750,0.350188,0.586166,-1.050003,-8.536784e-02,1.025052e-01,-1.462281e-02
9.69000,0.349975,0.586423,-1.050039,-8.526265e-02,1.026566e-01,-1.462767e-02
9.69250,0.349762,0.586680,-1.050076,-8.515702e-02,1.028067e-01,-1.463065e-02
9.69500,0.349550,0.586937,-1.050112,-8.505093e-02,1.029556e-01,-1.463150e-02
9.69750,0.349337,0.587195,-1.050149,-8.494436e-02,1.031032e-01,-1.463034e-02
9.70000,0.349125,0.587453,-1.050186,-8.483733e-02,1.032497e-01,-1.462722e-02
9.70250,0.348913,0.587712,-1.050222,-8.472981e-02,1.033950e-01,-1.462281e-02
9.70500,0.348702,0.587971,-1.050259,-8.462183e-02,1.035393e-01,-1.461755e-02
9.70750,0.348490,0.588230,-1.050295,-8.451335e-02,1.036827e-01,-1.461215e-02
9.71000,0.348279,0.588489,-1.050332,-8.440437e-02,1.038252e-01,-1.460722e-02
9.71250,0.348069,0.588749,-1.050368,-8.429487e-02,1.039670e-01,-1.460335e-02
9.71500,0.347858,0.589010,-1.050405,-8.418482e-02,1.041081e-01,-1.460120e-02
9.71750,0.347648,0.589270,-1.050441,-8.407424e-02,1.042486e-01,-1.460114e-02
9.72000,0.347438,0.589531,-1.050478,-8.396307e-02,1.043887e-01,-1.460332e-02
9.72250,0.347228,0.589793,-1.050514,-8.385137e-02,1.045284e-01,-1.460763e-02
9.72500,0.347019,0.590054,-1.050551,-8.373915e-02,1.046677e-01,-1.461390e-02
9.72750,0.346810,0.590316,-1.050587,-8.362645e-02,1.048067e-01,-1.462198e-02
9.73000,0.346601,0.590579,-1.050624,-8.351328e-02,1.049454e-01,-1.463151e-02
9.73250,0.346393,0.590841,-1.050660,-8.339972e-02,1.050839e-01,-1.464219e-02
9.73500,0.346185,0.591104,-1.050697,-8.328582e-02,1.052223e-01,-1.465351e-02
9.73750,0.345977,0.591368,-1.050734,-8.317165e-02,1.053606e-01,-1.466501e-02
9.74000,0.345769,0.591632,-1.050770,-8.305722e-02,1.054990e-01,-1.467631e-02
9.74250,0.345562,0.591896,-1.050807,-8.294258e-02,1.056374e-01,-1.468713e-02
9.74500,0.345355,0.592160,-1.050844,-8.282773e-02,1.057761e-01,-1.469756e-02
9.74750,0.345148,0.592425,-1.050881,-8.271271e-02,1.059151e-01,-1.470759e-02
9.75000,0.344941,0.592690,-1.050918,-8.259756e-02,1.060545e-01,-1.471721e-02
