t,cx,cy,theta,Fx,Fy,Mz,Cx,Cy,Cm
0.55750,0.562420,0.491065,-0.003687,1.682701e-02,-2.525966e-03,-2.570529e-05,-0.0841,0.0126,0.0003
0.56000,0.562158,0.491012,-0.003773,1.696977e-02,-2.446855e-03,-2.750847e-05,-0.0848,0.0122,0.0003
0.56250,0.561895,0.490960,-0.003860,1.710757e-02,-2.363207e-03,-2.857299e-05,-0.0855,0.0118,0.0004
0.56500,0.561632,0.490908,-0.003949,1.724018e-02,-2.277313e-03,-2.885238e-05,-0.0862,0.0114,0.0004
0.56750,0.561368,0.490855,-0.004039,1.736835e-02,-2.190935e-03,-2.831057e-05,-0.0868,0.0110,0.0004
0.57000,0.561104,0.490803,-0.004130,1.748914e-02,-2.105585e-03,-2.707717e-05,-0.0874,0.0105,0.0003
0.57250,0.560839,0.490751,-0.004222,1.760201e-02,-2.024805e-03,-2.486808e-05,-0.0880,0.0101,0.0003
0.57500,0.560574,0.490699,-0.004315,1.770603e-02,-1.948783e-03,-2.182501e-05,-0.0885,0.0097,0.0003
0.57750,0.560309,0.490647,-0.004410,1.780046e-02,-1.881598e-03,-1.777140e-05,-0.0890,0.0094,0.0002
0.58000,0.560043,0.490595,-0.004506,1.788352e-02,-1.825087e-03,-1.254813e-05,-0.0894,0.0091,0.0002
0.58250,0.559777,0.490544,-0.004604,1.795470e-02,-1.782324e-03,-6.102901e-06,-0.0898,0.0089,0.0001
0.58500,0.559510,0.490492,-0.004702,1.801364e-02,-1.755566e-03,1.280225e-06,-0.0901,0.0088,-0.0000
0.58750,0.559243,0.490441,-0.004802,1.805744e-02,-1.741981e-03,9.042312e-06,-0.0903,0.0087,-0.0001
0.59000,0.558976,0.490390,-0.004903,1.809040e-02,-1.746697e-03,1.731360e-05,-0.0905,0.0087,-0.0002
0.59250,0.558708,0.490338,-0.005005,1.811521e-02,-1.769047e-03,2.558542e-05,-0.0906,0.0088,-0.0003
0.59500,0.558440,0.490287,-0.005109,1.813523e-02,-1.810135e-03,3.420336e-05,-0.0907,0.0091,-0.0004
0.59750,0.558171,0.490237,-0.005213,1.815413e-02,-1.863353e-03,4.218798e-05,-0.0908,0.0093,-0.0005
0.60000,0.557902,0.490186,-0.005319,1.817212e-02,-1.931767e-03,5.004877e-05,-0.0909,0.0097,-0.0006
0.60250,0.557632,0.490135,-0.005426,1.818979e-02,-2.013324e-03,5.702179e-05,-0.0909,0.0101,-0.0007
0.60500,0.557362,0.490085,-0.005535,1.820600e-02,-2.109357e-03,6.366733e-05,-0.0910,0.0105,-0.0008
0.60750,0.557092,0.490034,-0.005645,1.821792e-02,-2.216771e-03,6.975344e-05,-0.0911,0.0111,-0.0009
0.61000,0.556821,0.489984,-0.005755,1.822599e-02,-2.335683e-03,7.578501e-05,-0.0911,0.0117,-0.0009
0.61250,0.556550,0.489934,-0.005868,1.823253e-02,-2.462037e-03,8.166279e-05,-0.0912,0.0123,-0.0010
0.61500,0.556279,0.489884,-0.005981,1.823647e-02,-2.593747e-03,8.781554e-05,-0.0912,0.0130,-0.0011
0.61750,0.556007,0.489834,-0.006096,1.823958e-02,-2.729760e-03,9.387519e-05,-0.0912,0.0136,-0.0012
0.62000,0.555734,0.489784,-0.006212,1.824283e-02,-2.867851e-03,1.002596e-04,-0.0912,0.0143,-0.0013
0.62250,0.555462,0.489735,-0.006329,1.824848e-02,-3.009513e-03,1.067614e-04,-0.0912,0.0150,-0.0013
0.62500,0.555188,0.489685,-0.006447,1.825403e-02,-3.152256e-03,1.136363e-04,-0.0913,0.0158,-0.0014
0.62750,0.554915,0.489636,-0.006567,1.826198e-02,-3.297339e-03,1.207273e-04,-0.0913,0.0165,-0.0015
0.63000,0.554641,0.489586,-0.006688,1.827575e-02,-3.443183e-03,1.283336e-04,-0.0914,0.0172,-0.0016
0.63250,0.554367,0.489537,-0.006810,1.829413e-02,-3.589259e-03,1.363617e-04,-0.0915,0.0179,-0.0017
0.63500,0.554092,0.489488,-0.006934,1.831915e-02,-3.735693e-03,1.449304e-04,-0.0916,0.0187,-0.0018
0.63750,0.553817,0.489440,-0.007059,1.835611e-02,-3.880573e-03,1.536830e-04,-0.0918,0.0194,-0.0019
0.64000,0.553542,0.489391,-0.007185,1.840634e-02,-4.024693e-03,1.629410e-04,-0.0920,0.0201,-0.0020
0.64250,0.553266,0.489342,-0.007312,1.846874e-02,-4.167869e-03,1.723904e-04,-0.0923,0.0208,-0.0022
0.64500,0.552990,0.489294,-0.007441,1.854529e-02,-4.310824e-03,1.822784e-04,-0.0927,0.0216,-0.0023
0.64750,0.552713,0.489246,-0.007571,1.863775e-02,-4.451770e-03,1.924595e-04,-0.0932,0.0223,-0.0024
0.65000,0.552436,0.489197,-0.007702,1.874392e-02,-4.590680e-03,2.030501e-04,-0.0937,0.0230,-0.0025
0.65250,0.552159,0.489149,-0.007835,1.886213e-02,-4.728240e-03,2.136779e-04,-0.0943,0.0236,-0.0027
0.65500,0.551882,0.489101,-0.007968,1.899304e-02,-4.861010e-03,2.241765e-04,-0.0950,0.0243,-0.0028
0.65750,0.551604,0.489054,-0.008104,1.913524e-02,-4.987649e-03,2.340104e-04,-0.0957,0.0249,-0.0029
0.66000,0.551325,0.489006,-0.008240,1.928932e-02,-5.104648e-03,2.426704e-04,-0.0964,0.0255,-0.0030
0.66250,0.551047,0.488959,-0.008378,1.945494e-02,-5.208118e-03,2.494906e-04,-0.0973,0.0260,-0.0031
0.66500,0.550768,0.488911,-0.008517,1.962704e-02,-5.296799e-03,2.541706e-04,-0.0981,0.0265,-0.0032
0.66750,0.550489,0.488864,-0.008657,1.980743e-02,-5.373454e-03,2.573513e-04,-0.0990,0.0269,-0.0032
0.67000,0.550209,0.488817,-0.008799,1.999246e-02,-5.436517e-03,2.587482e-04,-0.1000,0.0272,-0.0032
0.67250,0.549929,0.488770,-0.008941,2.018140e-02,-5.487182e-03,2.586657e-04,-0.1009,0.0274,-0.0032
0.67500,0.549649,0.488723,-0.009086,2.037105e-02,-5.526697e-03,2.573169e-04,-0.1019,0.0276,-0.0032
0.67750,0.549368,0.488677,-0.009231,2.055629e-02,-5.554273e-03,2.553331e-04,-0.1028,0.0278,-0.0032
0.68000,0.549087,0.488630,-0.009378,2.073863e-02,-5.568489e-03,2.531363e-04,-0.1037,0.0278,-0.0032
0.68250,0.548806,0.488584,-0.009527,2.091604e-02,-5.570520e-03,2.508227e-04,-0.1046,0.0279,-0.0031
0.68500,0.548525,0.488538,-0.009676,2.108883e-02,-5.561180e-03,2.483322e-04,-0.1054,0.0278,-0.0031
0.68750,0.548243,0.488492,-0.009827,2.125660e-02,-5.539725e-03,2.455906e-04,-0.1063,0.0277,-0.0031
0.69000,0.547961,0.488446,-0.009980,2.141981e-02,-5.505690e-03,2.429869e-04,-0.1071,0.0275,-0.0030
0.69250,0.547678,0.488400,-0.010134,2.158217e-02,-5.458617e-03,2.404306e-04,-0.1079,0.0273,-0.0030
0.69500,0.547396,0.488355,-0.010289,2.174204e-02,-5.397570e-03,2.383457e-04,-0.1087,0.0270,-0.0030
0.69750,0.547113,0.488310,-0.010445,2.190260e-02,-5.325526e-03,2.365978e-04,-0.1095,0.0266,-0.0030
0.70000,0.546830,0.488265,-0.010603,2.206231e-02,-5.242775e-03,2.354898e-04,-0.1103,0.0262,-0.0029
0.70250,0.546546,0.488220,-0.010763,2.221607e-02,-5.153036e-03,2.347132e-04,-0.1111,0.0258,-0.0029
0.70500,0.546263,0.488175,-0.010924,2.236142e-02,-5.059396e-03,2.345625e-04,-0.1118,0.0253,-0.0029
0.70750,0.545979,0.488130,-0.011086,2.249865e-02,-4.963541e-03,2.349557e-04,-0.1125,0.0248,-0.0029
0.71000,0.545694,0.488086,-0.011250,2.262100e-02,-4.868766e-03,2.364992e-04,-0.1131,0.0243,-0.0030
0.71250,0.545410,0.488042,-0.011415,2.272875e-02,-4.779655e-03,2.390488e-04,-0.1136,0.0239,-0.0030
0.71500,0.545125,0.487998,-0.011582,2.282028e-02,-4.698426e-03,2.429390e-04,-0.1141,0.0235,-0.0030
0.71750,0.544840,0.487954,-0.011749,2.289481e-02,-4.627098e-03,2.481536e-04,-0.1145,0.0231,-0.0031
0.72000,0.544555,0.487911,-0.011919,2.294915e-02,-4.570583e-03,2.547011e-04,-0.1147,0.0229,-0.0032
0.72250,0.544269,0.487868,-0.012090,2.298690e-02,-4.528722e-03,2.625122e-04,-0.1149,0.0226,-0.0033
0.72500,0.543983,0.487825,-0.012262,2.300434e-02,-4.504966e-03,2.717650e-04,-0.1150,0.0225,-0.0034
0.72750,0.543697,0.487782,-0.012435,2.300230e-02,-4.499549e-03,2.823467e-04,-0.1150,0.0225,-0.0035
0.73000,0.543411,0.487739,-0.012610,2.298234e-02,-4.513420e-03,2.942382e-04,-0.1149,0.0226,-0.0037
0.73250,0.543125,0.487697,-0.012786,2.294723e-02,-4.545011e-03,3.066367e-04,-0.1147,0.0227,-0.0038
0.73500,0.542838,0.487655,-0.012964,2.290298e-02,-4.594237e-03,3.195252e-04,-0.1145,0.0230,-0.0040
0.73750,0.542551,0.487613,-0.013143,2.285330e-02,-4.660731e-03,3.323634e-04,-0.1143,0.0233,-0.0042
0.74000,0.542264,0.487571,-0.013323,2.280256e-02,-4.742603e-03,3.449159e-04,-0.1140,0.0237,-0.0043
0.74250,0.541976,0.487530,-0.013505,2.274941e-02,-4.838071e-03,3.568507e-04,-0.1137,0.0242,-0.0045
0.74500,0.541688,0.487489,-0.013688,2.269183e-02,-4.944406e-03,3.677480e-04,-0.1135,0.0247,-0.0046
0.74750,0.541400,0.487448,-0.013872,2.262751e-02,-5.063736e-03,3.781945e-04,-0.1131,0.0253,-0.0047
0.75000,0.541112,0.487407,-0.014058,2.255418e-02,-5.193641e-03,3.879441e-04,-0.1128,0.0260,-0.0048
0.75250,0.540823,0.487366,-0.014245,2.247562e-02,-5.331766e-03,3.976035e-04,-0.1124,0.0267,-0.0050
0.75500,0.540535,0.487326,-0.014433,2.239505e-02,-5.476145e-03,4.073197e-04,-0.1120,0.0274,-0.0051
0.75750,0.540246,0.487286,-0.014623,2.231709e-02,-5.623930e-03,4.174909e-04,-0.1116,0.0281,-0.0052
0.76000,0.539956,0.487246,-0.014814,2.224023e-02,-5.777636e-03,4.278085e-04,-0.1112,0.0289,-0.0053
0.76250,0.539667,0.487206,-0.015007,2.216585e-02,-5.934166e-03,4.387747e-04,-0.1108,0.0297,-0.0055
0.76500,0.539377,0.487167,-0.015200,2.209740e-02,-6.093910e-03,4.499854e-04,-0.1105,0.0305,-0.0056
0.76750,0.539087,0.487128,-0.015395,2.204046e-02,-6.253114e-03,4.618884e-04,-0.1102,0.0313,-0.0058
0.77000,0.538797,0.487089,-0.015592,2.199286e-02,-6.413638e-03,4.741335e-04,-0.1100,0.0321,-0.0059
0.77250,0.538507,0.487050,-0.015789,2.196139e-02,-6.574336e-03,4.871027e-04,-0.1098,0.0329,-0.0061
0.77500,0.538216,0.487012,-0.015988,2.194889e-02,-6.732880e-03,5.006941e-04,-0.1097,0.0337,-0.0063
0.77750,0.537925,0.486973,-0.016189,2.195578e-02,-6.890037e-03,5.149173e-04,-0.1098,0.0345,-0.0064
0.78000,0.537634,0.486935,-0.016391,2.198151e-02,-7.044165e-03,5.295635e-04,-0.1099,0.0352,-0.0066
0.78250,0.537342,0.486898,-0.016594,2.202968e-02,-7.195617e-03,5.443633e-04,-0.1101,0.0360,-0.0068
0.78500,0.537051,0.486860,-0.016798,2.210096e-02,-7.341394e-03,5.589001e-04,-0.1105,0.0367,-0.0070
0.78750,0.536759,0.486823,-0.017004,2.219569e-02,-7.480832e-03,5.730679e-04,-0.1110,0.0374,-0.0072
0.79000,0.536467,0.486786,-0.017211,2.231307e-02,-7.612955e-03,5.869035e-04,-0.1116,0.0381,-0.0073
0.79250,0.536174,0.486749,-0.017419,2.245228e-02,-7.735796e-03,5.999385e-04,-0.1123,0.0387,-0.0075
0.79500,0.535882,0.486712,-0.017629,2.261102e-02,-7.847064e-03,6.116216e-04,-0.1131,0.0392,-0.0076
0.79750,0.535589,0.486675,-0.017839,2.279116e-02,-7.943501e-03,6.215965e-04,-0.1140,0.0397,-0.0078
0.80000,0.535296,0.486639,-0.018052,2.298607e-02,-8.024626e-03,6.298051e-04,-0.1149,0.0401,-0.0079
0.80250,0.535003,0.486603,-0.018265,2.319174e-02,-8.092514e-03,6.361141e-04,-0.1160,0.0405,-0.0080
0.80500,0.534709,0.486567,-0.018480,2.340473e-02,-8.147826e-03,6.409292e-04,-0.1170,0.0407,-0.0080
0.80750,0.534416,0.486532,-0.018696,2.362085e-02,-8.189798e-03,6.439779e-04,-0.1181,0.0409,-0.0080
0.81000,0.534122,0.486497,-0.018914,2.384002e-02,-8.220013e-03,6.456721e-04,-0.1192,0.0411,-0.0081
0.81250,0.533828,0.486462,-0.019133,2.405731e-02,-8.236759e-03,6.458702e-04,-0.1203,0.0412,-0.0081
0.81500,0.533534,0.486427,-0.019353,2.427388e-02,-8.236580e-03,6.451397e-04,-0.1214,0.0412,-0.0081
0.81750,0.533240,0.486392,-0.019575,2.449165e-02,-8.219719e-03,6.435102e-04,-0.1225,0.0411,-0.0080
0.82000,0.532945,0.486358,-0.019798,2.471011e-02,-8.186168e-03,6.415823e-04,-0.1236,0.0409,-0.0080
0.82250,0.532650,0.486324,-0.020022,2.492518e-02,-8.139632e-03,6.392159e-04,-0.1246,0.0407,-0.0080
0.82500,0.532356,0.486290,-0.020248,2.513531e-02,-8.085751e-03,6.372632e-04,-0.1257,0.0404,-0.0080
0.82750,0.532061,0.486256,-0.020475,2.533664e-02,-8.025064e-03,6.350638e-04,-0.1267,0.0401,-0.0079
0.83000,0.531765,0.486223,-0.020703,2.552963e-02,-7.956600e-03,6.332095e-04,-0.1276,0.0398,-0.0079
0.83250,0.531470,0.486190,-0.020933,2.571060e-02,-7.880935e-03,6.314672e-04,-0.1286,0.0394,-0.0079
0.83500,0.531175,0.486157,-0.021165,2.587839e-02,-7.802520e-03,6.305632e-04,-0.1294,0.0390,-0.0079
0.83750,0.530879,0.486125,-0.021397,2.603434e-02,-7.721091e-03,6.301274e-04,-0.1302,0.0386,-0.0079
0.84000,0.530583,0.486093,-0.021631,2.617590e-02,-7.642045e-03,6.306158e-04,-0.1309,0.0382,-0.0079
0.84250,0.530288,0.486061,-0.021867,2.630171e-02,-7.567193e-03,6.319585e-04,-0.1315,0.0378,-0.0079
0.84500,0.529992,0.486029,-0.022104,2.641313e-02,-7.497458e-03,6.343179e-04,-0.1321,0.0375,-0.0079
0.84750,0.529695,0.485998,-0.022342,2.650537e-02,-7.434082e-03,6.377432e-04,-0.1325,0.0372,-0.0080
0.85000,0.529399,0.485967,-0.022582,2.658158e-02,-7.381176e-03,6.425894e-04,-0.1329,0.0369,-0.0080
0.85250,0.529103,0.485936,-0.022823,2.664037e-02,-7.337568e-03,6.485823e-04,-0.1332,0.0367,-0.0081
0.85500,0.528806,0.485906,-0.023065,2.668417e-02,-7.304572e-03,6.560037e-04,-0.1334,0.0365,-0.0082
0.85750,0.528509,0.485875,-0.023309,2.671325e-02,-7.278971e-03,6.647631e-04,-0.1336,0.0364,-0.0083
0.86000,0.528213,0.485846,-0.023554,2.672812e-02,-7.262524e-03,6.746605e-04,-0.1336,0.0363,-0.0084
0.86250,0.527916,0.485816,-0.023801,2.672937e-02,-7.256863e-03,6.854784e-04,-0.1336,0.0363,-0.0086
0.86500,0.527619,0.485787,-0.024049,2.671374e-02,-7.263022e-03,6.971354e-04,-0.1336,0.0363,-0.0087
0.86750,0.527322,0.485758,-0.024298,2.668257e-02,-7.282988e-03,7.091841e-04,-0.1334,0.0364,-0.0089
0.87000,0.527024,0.485729,-0.024548,2.663782e-02,-7.319458e-03,7.217260e-04,-0.1332,0.0366,-0.0090
0.87250,0.526727,0.485701,-0.024800,2.658082e-02,-7.373997e-03,7.343529e-04,-0.1329,0.0369,-0.0092
0.87500,0.526429,0.485673,-0.025053,2.651272e-02,-7.449393e-03,7.473054e-04,-0.1326,0.0372,-0.0093
0.87750,0.526131,0.485645,-0.025308,2.643678e-02,-7.540440e-03,7.598004e-04,-0.1322,0.0377,-0.0095
0.88000,0.525834,0.485618,-0.025564,2.635255e-02,-7.649619e-03,7.721972e-04,-0.1318,0.0382,-0.0097
0.88250,0.525536,0.485591,-0.025821,2.626205e-02,-7.774176e-03,7.844595e-04,-0.1313,0.0389,-0.0098
0.88500,0.525238,0.485564,-0.026079,2.616409e-02,-7.910125e-03,7.966588e-04,-0.1308,0.0396,-0.0100
0.88750,0.524939,0.485537,-0.026339,2.606225e-02,-8.054332e-03,8.091130e-04,-0.1303,0.0403,-0.0101
0.89000,0.524641,0.485511,-0.026600,2.595832e-02,-8.203301e-03,8.217303e-04,-0.1298,0.0410,-0.0103
0.89250,0.524343,0.485485,-0.026863,2.585591e-02,-8.355505e-03,8.347331e-04,-0.1293,0.0418,-0.0104
0.89500,0.524044,0.485460,-0.027126,2.576060e-02,-8.508957e-03,8.480962e-04,-0.1288,0.0425,-0.0106
0.89750,0.523745,0.485435,-0.027391,2.567785e-02,-8.662827e-03,8.618294e-04,-0.1284,0.0433,-0.0108
0.90000,0.523446,0.485410,-0.027657,2.561145e-02,-8.816446e-03,8.757578e-04,-0.1281,0.0441,-0.0109
0.90250,0.523147,0.485385,-0.027925,2.556172e-02,-8.969981e-03,8.899369e-04,-0.1278,0.0448,-0.0111
0.90500,0.522848,0.485361,-0.028194,2.552797e-02,-9.120471e-03,9.043445e-04,-0.1276,0.0456,-0.0113
0.90750,0.522549,0.485337,-0.028464,2.551608e-02,-9.267602e-03,9.190645e-04,-0.1276,0.0463,-0.0115
0.91000,0.522249,0.485313,-0.028736,2.552535e-02,-9.411086e-03,9.341480e-04,-0.1276,0.0471,-0.0117
0.91250,0.521950,0.485289,-0.029008,2.555571e-02,-9.551502e-03,9.495163e-04,-0.1278,0.0478,-0.0119
0.91500,0.521650,0.485266,-0.029282,2.560600e-02,-9.690448e-03,9.651814e-04,-0.1280,0.0485,-0.0121
0.91750,0.521350,0.485243,-0.029558,2.567723e-02,-9.828104e-03,9.812423e-04,-0.1284,0.0491,-0.0123
0.92000,0.521050,0.485221,-0.029834,2.577081e-02,-9.963664e-03,9.973424e-04,-0.1289,0.0498,-0.0125
0.92250,0.520750,0.485199,-0.030112,2.588599e-02,-1.009362e-02,1.012990e-03,-0.1294,0.0505,-0.0127
0.92500,0.520450,0.485177,-0.030391,2.602432e-02,-1.021528e-02,1.027568e-03,-0.1301,0.0511,-0.0128
0.92750,0.520149,0.485155,-0.030671,2.618463e-02,-1.032616e-02,1.040792e-03,-0.1309,0.0516,-0.0130
0.93000,0.519849,0.485134,-0.030953,2.636463e-02,-1.042377e-02,1.051967e-03,-0.1318,0.0521,-0.0131
0.93250,0.519548,0.485112,-0.031236,2.655937e-02,-1.050470e-02,1.060822e-03,-0.1328,0.0525,-0.0133
0.93500,0.519248,0.485092,-0.031520,2.675980e-02,-1.057232e-02,1.067816e-03,-0.1338,0.0529,-0.0133
0.93750,0.518947,0.485071,-0.031805,2.696416e-02,-1.062722e-02,1.073216e-03,-0.1348,0.0531,-0.0134
0.94000,0.518646,0.485051,-0.032092,2.716707e-02,-1.067091e-02,1.077198e-03,-0.1358,0.0534,-0.0135
0.94250,0.518345,0.485031,-0.032380,2.736854e-02,-1.070377e-02,1.080155e-03,-0.1368,0.0535,-0.0135
0.94500,0.518044,0.485012,-0.032669,2.756424e-02,-1.072171e-02,1.081998e-03,-0.1378,0.0536,-0.0135
0.94750,0.517743,0.484993,-0.032960,2.775355e-02,-1.072529e-02,1.082995e-03,-0.1388,0.0536,-0.0135
0.95000,0.517442,0.484974,-0.033252,2.793587e-02,-1.071468e-02,1.083479e-03,-0.1397,0.0536,-0.0135
0.95250,0.517141,0.484955,-0.033545,2.811238e-02,-1.069282e-02,1.083719e-03,-0.1406,0.0535,-0.0135
0.95500,0.516840,0.484937,-0.033840,2.827989e-02,-1.066137e-02,1.083466e-03,-0.1414,0.0533,-0.0135
0.95750,0.516538,0.484919,-0.034136,2.843748e-02,-1.062218e-02,1.083116e-03,-0.1422,0.0531,-0.0135
0.96000,0.516237,0.484901,-0.034433,2.858616e-02,-1.058044e-02,1.082829e-03,-0.1429,0.0529,-0.0135
0.96250,0.515935,0.484884,-0.034731,2.872160e-02,-1.053911e-02,1.083205e-03,-0.1436,0.0527,-0.0135
0.96500,0.515634,0.484867,-0.035031,2.884201e-02,-1.050048e-02,1.084167e-03,-0.1442,0.0525,-0.0136
0.96750,0.515332,0.484850,-0.035333,2.894644e-02,-1.046350e-02,1.086154e-03,-0.1447,0.0523,-0.0136
0.97000,0.515030,0.484834,-0.035635,2.903916e-02,-1.042642e-02,1.089007e-03,-0.1452,0.0521,-0.0136
0.97250,0.514729,0.484818,-0.035939,2.912195e-02,-1.038938e-02,1.092976e-03,-0.1456,0.0519,-0.0137
0.97500,0.514427,0.484803,-0.036244,2.919297e-02,-1.035555e-02,1.097785e-03,-0.1460,0.0518,-0.0137
0.97750,0.514125,0.484787,-0.036551,2.925272e-02,-1.032246e-02,1.103124e-03,-0.1463,0.0516,-0.0138
0.98000,0.513823,0.484773,-0.036858,2.930178e-02,-1.029223e-02,1.109169e-03,-0.1465,0.0515,-0.0139
0.98250,0.513521,0.484758,-0.037167,2.934089e-02,-1.026520e-02,1.116008e-03,-0.1467,0.0513,-0.0140
0.98500,0.513219,0.484744,-0.037478,2.936547e-02,-1.024521e-02,1.124016e-03,-0.1468,0.0512,-0.0141
0.98750,0.512917,0.484730,-0.037790,2.937486e-02,-1.023624e-02,1.133266e-03,-0.1469,0.0512,-0.0142
0.99000,0.512615,0.484717,-0.038103,2.936842e-02,-1.024028e-02,1.143977e-03,-0.1468,0.0512,-0.0143
0.99250,0.512313,0.484703,-0.038417,2.934581e-02,-1.025935e-02,1.155884e-03,-0.1467,0.0513,-0.0144
0.99500,0.512011,0.484691,-0.038732,2.930599e-02,-1.028935e-02,1.168611e-03,-0.1465,0.0514,-0.0146
0.99750,0.511708,0.484678,-0.039049,2.925179e-02,-1.033001e-02,1.181732e-03,-0.1463,0.0517,-0.0148
1.00000,0.511406,0.484666,-0.039367,2.918600e-02,-1.037956e-02,1.195436e-03,-0.1459,0.0519,-0.0149
1.00250,0.511104,0.484655,-0.039686,2.910765e-02,-1.043999e-02,1.209529e-03,-0.1455,0.0522,-0.0151
1.00500,0.510801,0.484643,-0.040007,2.902211e-02,-1.051073e-02,1.223831e-03,-0.1451,0.0526,-0.0153
1.00750,0.510499,0.484632,-0.040329,2.892900e-02,-1.059825e-02,1.238798e-03,-0.1446,0.0530,-0.0155
1.01000,0.510196,0.484622,-0.040652,2.883185e-02,-1.069952e-02,1.254031e-03,-0.1442,0.0535,-0.0157
1.01250,0.509894,0.484611,-0.040976,2.873484e-02,-1.081309e-02,1.269573e-03,-0.1437,0.0541,-0.0159
1.01500,0.509591,0.484601,-0.041301,2.863772e-02,-1.093655e-02,1.285556e-03,-0.1432,0.0547,-0.0161
1.01750,0.509288,0.484592,-0.041628,2.854079e-02,-1.106721e-02,1.301819e-03,-0.1427,0.0553,-0.0163
1.02000,0.508986,0.484583,-0.041956,2.844367e-02,-1.120157e-02,1.318061e-03,-0.1422,0.0560,-0.0165
1.02250,0.508683,0.484574,-0.042285,2.834925e-02,-1.133799e-02,1.334216e-03,-0.1417,0.0567,-0.0167
1.02500,0.508380,0.484566,-0.042615,2.825535e-02,-1.147615e-02,1.350533e-03,-0.1413,0.0574,-0.0169
1.02750,0.508077,0.484557,-0.042947,2.816497e-02,-1.161624e-02,1.367039e-03,-0.1408,0.0581,-0.0171
1.03000,0.507774,0.484550,-0.043279,2.808086e-02,-1.175517e-02,1.384018e-03,-0.1404,0.0588,-0.0173
1.03250,0.507471,0.484542,-0.043613,2.800866e-02,-1.189404e-02,1.401327e-03,-0.1400,0.0595,-0.0175
1.03500,0.507168,0.484535,-0.043948,2.795432e-02,-1.203188e-02,1.418850e-03,-0.1398,0.0602,-0.0177
1.03750,0.506865,0.484529,-0.044284,2.791873e-02,-1.217224e-02,1.436728e-03,-0.1396,0.0609,-0.0180
1.04000,0.506561,0.484522,-0.044622,2.790706e-02,-1.231255e-02,1.454956e-03,-0.1395,0.0616,-0.0182
1.04250,0.506258,0.484516,-0.044960,2.791849e-02,-1.245253e-02,1.473274e-03,-0.1396,0.0623,-0.0184
1.04500,0.505955,0.484511,-0.045300,2.795572e-02,-1.259111e-02,1.491868e-03,-0.1398,0.0630,-0.0186
1.04750,0.505651,0.484505,-0.045641,2.801869e-02,-1.272522e-02,1.510191e-03,-0.1401,0.0636,-0.0189
1.05000,0.505348,0.484500,-0.045983,2.810673e-02,-1.285459e-02,1.528229e-03,-0.1405,0.0643,-0.0191
1.05250,0.505044,0.484496,-0.046326,2.821770e-02,-1.297642e-02,1.545174e-03,-0.1411,0.0649,-0.0193
1.05500,0.504741,0.484492,-0.046670,2.835620e-02,-1.308630e-02,1.560774e-03,-0.1418,0.0654,-0.0195
1.05750,0.504437,0.484488,-0.047016,2.851982e-02,-1.318233e-02,1.574207e-03,-0.1426,0.0659,-0.0197
1.06000,0.504133,0.484484,-0.047363,2.870801e-02,-1.326260e-02,1.585523e-03,-0.1435,0.0663,-0.0198
1.06250,0.503830,0.484481,-0.047710,2.890939e-02,-1.332614e-02,1.594174e-03,-0.1445,0.0666,-0.0199
1.06500,0.503526,0.484478,-0.048059,2.912238e-02,-1.337639e-02,1.601272e-03,-0.1456,0.0669,-0.0200
1.06750,0.503222,0.484476,-0.048409,2.933683e-02,-1.341476e-02,1.606483e-03,-0.1467,0.0671,-0.0201
1.07000,0.502918,0.484473,-0.048760,2.954965e-02,-1.344522e-02,1.610815e-03,-0.1477,0.0672,-0.0201
1.07250,0.502614,0.484472,-0.049113,2.975334e-02,-1.346931e-02,1.614269e-03,-0.1488,0.0673,-0.0202
1.07500,0.502311,0.484470,-0.049466,2.994368e-02,-1.348491e-02,1.617602e-03,-0.1497,0.0674,-0.0202
1.07750,0.502007,0.484469,-0.049821,3.011741e-02,-1.349342e-02,1.620699e-03,-0.1506,0.0675,-0.0203
1.08000,0.501703,0.484469,-0.050177,3.027597e-02,-1.349271e-02,1.623805e-03,-0.1514,0.0675,-0.0203
1.08250,0.501399,0.484468,-0.050534,3.041902e-02,-1.348222e-02,1.626440e-03,-0.1521,0.0674,-0.0203
1.08500,0.501095,0.484468,-0.050892,3.055001e-02,-1.346229e-02,1.628863e-03,-0.1528,0.0673,-0.0204
1.08750,0.500791,0.484469,-0.051251,3.067291e-02,-1.343331e-02,1.630996e-03,-0.1534,0.0672,-0.0204
1.09000,0.500487,0.484470,-0.051612,3.078725e-02,-1.339842e-02,1.633363e-03,-0.1539,0.0670,-0.0204
1.09250,0.500184,0.484471,-0.051974,3.089528e-02,-1.335969e-02,1.635949e-03,-0.1545,0.0668,-0.0204
1.09500,0.499880,0.484472,-0.052337,3.099299e-02,-1.332102e-02,1.638965e-03,-0.1550,0.0666,-0.0205
1.09750,0.499576,0.484474,-0.052701,3.108013e-02,-1.328326e-02,1.642397e-03,-0.1554,0.0664,-0.0205
1.10000,0.499272,0.484477,-0.053066,3.115434e-02,-1.324644e-02,1.646035e-03,-0.1558,0.0662,-0.0206
1.10250,0.498968,0.484479,-0.053433,3.121869e-02,-1.321170e-02,1.650048e-03,-0.1561,0.0661,-0.0206
1.10500,0.498664,0.484482,-0.053801,3.127034e-02,-1.317928e-02,1.654858e-03,-0.1564,0.0659,-0.0207
1.10750,0.498360,0.484486,-0.054169,3.131073e-02,-1.315096e-02,1.660848e-03,-0.1566,0.0658,-0.0208
