t,cx,cy,disp_max,disp_rms,det_min,volume,Fx,Fy,p_L2,u_L2
0.21500,0.592146,0.497861,1.484075e-02,8.869656e-03,9.896901e-01,1.255687e-01,1.075451e-02,1.863130e-03,2.196899e-02,3.416099e-02
0.21750,0.591998,0.497823,1.511500e-02,9.036995e-03,9.895720e-01,1.255686e-01,1.071144e-02,1.830839e-03,2.190220e-02,3.431086e-02
0.22000,0.591848,0.497784,1.539092e-02,9.205501e-03,9.894543e-01,1.255685e-01,1.066892e-02,1.798688e-03,2.183710e-02,3.445930e-02
0.22250,0.591698,0.497746,1.566848e-02,9.375170e-03,9.893369e-01,1.255683e-01,1.062691e-02,1.766673e-03,2.177362e-02,3.460634e-02
0.22500,0.591546,0.497707,1.594768e-02,9.545994e-03,9.892200e-01,1.255682e-01,1.058540e-02,1.734788e-03,2.171172e-02,3.475200e-02
0.22750,0.591393,0.497668,1.622848e-02,9.717969e-03,9.891034e-01,1.255681e-01,1.054436e-02,1.703024e-03,2.165133e-02,3.489631e-02
0.23000,0.591239,0.497629,1.651089e-02,9.891088e-03,9.889873e-01,1.255680e-01,1.050378e-02,1.671377e-03,2.159241e-02,3.503929e-02
0.23250,0.591085,0.497590,1.679488e-02,1.006535e-02,9.888716e-01,1.255679e-01,1.046364e-02,1.639844e-03,2.153492e-02,3.518096e-02
0.23500,0.590929,0.497551,1.708043e-02,1.024074e-02,9.887562e-01,1.255678e-01,1.042392e-02,1.608422e-03,2.147880e-02,3.532135e-02
0.23750,0.590772,0.497511,1.736753e-02,1.041726e-02,9.886413e-01,1.255676e-01,1.038460e-02,1.577111e-03,2.142401e-02,3.546048e-02
0.24000,0.590614,0.497472,1.765616e-02,1.059490e-02,9.885268e-01,1.255675e-01,1.034567e-02,1.545904e-03,2.137051e-02,3.559836e-02
0.24250,0.590455,0.497432,1.794631e-02,1.077366e-02,9.884126e-01,1.255674e-01,1.030711e-02,1.514799e-03,2.131826e-02,3.573503e-02
0.24500,0.590295,0.497392,1.823795e-02,1.095354e-02,9.882990e-01,1.255673e-01,1.026889e-02,1.483794e-03,2.126722e-02,3.587049e-02
0.24750,0.590134,0.497352,1.853108e-02,1.113451e-02,9.881857e-01,1.255672e-01,1.023100e-02,1.452887e-03,2.121735e-02,3.600477e-02
0.25000,0.589972,0.497312,1.882568e-02,1.131659e-02,9.880730e-01,1.255671e-01,1.019343e-02,1.422080e-03,2.116862e-02,3.613788e-02
0.25250,0.589809,0.497272,1.912172e-02,1.149977e-02,9.879607e-01,1.255670e-01,1.015617e-02,1.391373e-03,2.112098e-02,3.626986e-02
0.25500,0.589645,0.497231,1.941920e-02,1.168404e-02,9.878489e-01,1.255668e-01,1.011920e-02,1.360758e-03,2.107442e-02,3.640070e-02
0.25750,0.589480,0.497190,1.971810e-02,1.186939e-02,9.877377e-01,1.255667e-01,1.008251e-02,1.330227e-03,2.102889e-02,3.653043e-02
0.26000,0.589315,0.497150,2.001840e-02,1.205582e-02,9.876270e-01,1.255666e-01,1.004609e-02,1.299778e-03,2.098437e-02,3.665908e-02
